action_code,action_code_full,amendment_indicator,amendment_number,back_reference_schedule_name,back_reference_transaction_id,candidate,candidate_first_name,candidate_id,candidate_last_name,candidate_middle_name,candidate_name,candidate_office,candidate_office_district,candidate_office_state,candidate_party,candidate_prefix,candidate_suffix,category_code,category_code_full,committee,committee_id,conduit_committee_city,conduit_committee_id,conduit_committee_name,conduit_committee_state,conduit_committee_street1,conduit_committee_street2,conduit_committee_zip,dissemination_date,election_type,election_type_full,expenditure_amount,expenditure_date,expenditure_description,file_number,filer_first_name,filer_last_name,filer_middle_name,filer_prefix,filer_suffix,filing_date,filing_form,form_line_number,image_number,independent_sign_date,independent_sign_name,is_notice,line_number,link_id,memo_code,memo_code_full,memo_text,memoed_subtotal,most_recent,notary_commission_expiration_date,notary_sign_date,notary_sign_name,office_total_ytd,original_sub_id,payee_city,payee_first_name,payee_last_name,payee_middle_name,payee_name,payee_prefix,payee_state,payee_street_1,payee_street_2,payee_suffix,payee_zip,pdf_url,previous_file_number,report_type,report_year,schedule_type,schedule_type_full,sub_id,support_oppose_indicator,transaction_id
A,ADD,A,,,,"{'candidate_id': None, 'idx': None, 'two_year_period': None}",,,,,,,,,,,,,,"{'affiliated_committee_name': 'BOK FINANCIAL CORPORATION', 'candidate_ids': [], 'city': 'Oklahoma City', 'committee_id': 'C00351924', 'committee_type': 'Q', 'committee_type_full': 'PAC - Qualified', 'cycle': 2006, 'cycles': [2000, 2002, 2004, 2006, 2008, 2010, 2012, 2014, 2016, 2018, 2020, 2022, 2024], 'cycles_has_activity': [2000, 2002, 2004, 2006, 2008, 2010, 2012, 2014, 2016, 2018, 2020, 2022, 2024], 'cycles_has_financial': [2000, 2002, 2004, 2006, 2008, 2010, 2012, 2014, 2016, 2018, 2020, 2022, 2024], 'designation': 'U', 'designation_full': 'Unauthorized', 'filing_frequency': 'Q', 'first_f1_date': '1999-12-28', 'first_file_date': '1999-12-28', 'is_active': True, 'last_cycle_has_activity': 2024, 'last_cycle_has_financial': 2024, 'last_f1_date': '2022-04-19', 'last_file_date': '2024-09-05', 'name': 'BOK FINANCIAL CORPORATION POLITICAL ACTION COMMITTEE', 'organization_type': 'C', 'organization_type_full': 'Corporation', 'party': None, 'party_full': None, 'state': 'OK', 'state_full': 'Oklahoma', 'street_1': '201 Robert S Kerr Avenue', 'street_2': 'Mezzanine', 'treasurer_name': 'Hargis, V. Burns', 'zip': '73102'}",C00351924,,,,,,,,,,,50.0,,,191658,,,,,,2005-11-15,F3X,F3X-24,25971464029,,,False,24,4111520051062158190,,,,False,True,,,,,,,,,,UNITEMIZED,,,,,,,http://docquery.fec.gov/cgi-bin/fecimg/?25971464029,180930,MY,2005,SE,ITEMIZED INDEPENDENT EXPENDITURES,4111620051062191748,,E.UNITEMIZED1
A,ADD,N,,,,"{'candidate_id': None, 'idx': None, 'two_year_period': None}",,,,,,,,,,,,,,"{'affiliated_committee_name': 'TEXAS RIGHT TO LIFE COMMITTEE', 'candidate_ids': [], 'city': 'HOUSTON', 'committee_id': 'C00419242', 'committee_type': 'N', 'committee_type_full': 'PAC - Nonqualified', 'cycle': 2006, 'cycles': [2006, 2008, 2010, 2012, 2014, 2016, 2018, 2020, 2022, 2024], 'cycles_has_activity': [2006, 2008, 2010, 2012, 2014, 2016, 2018, 2020, 2022, 2024], 'cycles_has_financial': [2006, 2008, 2010, 2012, 2014, 2016, 2018, 2020, 2022, 2024], 'designation': 'U', 'designation_full': 'Unauthorized', 'filing_frequency': 'Q', 'first_f1_date': '2006-01-31', 'first_file_date': '2006-01-31', 'is_active': True, 'last_cycle_has_activity': 2024, 'last_cycle_has_financial': 2024, 'last_f1_date': '2024-07-19', 'last_file_date': '2024-07-19', 'name': 'TEXAS RIGHT TO LIFE POLITICAL ACTION C', 'organization_type': 'M', 'organization_type_full': 'Membership Organization', 'party': None, 'party_full': None, 'state': 'TX', 'state_full': 'Texas', 'street_1': '6776 SOUTHWEST FREEWAY SUITE 430', 'street_2': None, 'treasurer_name': 'TERESA DOYLE', 'zip': '77074'}",C00419242,,,,,,,,,,,64.96,,,250589,,,,,,2006-10-25,F3X,F3X-24,26950675159,,,False,24,4102520061070808188,,,,False,True,,,,,,,,,,UNITEMIZED,,,,,,,http://docquery.fec.gov/cgi-bin/fecimg/?26950675159,250589,12G,2006,SE,ITEMIZED INDEPENDENT EXPENDITURES,4111520061072064949,,E.UNITEMIZED0
A,ADD,,,,,"{'candidate_id': None, 'idx': None, 'two_year_period': None}",,,,,,,,,,,,,,"{'affiliated_committee_name': 'CA FARM BUREAU FEDERATION', 'candidate_ids': [], 'city': 'Sacramento', 'committee_id': 'C00041954', 'committee_type': 'Q', 'committee_type_full': 'PAC - Qualified', 'cycle': 2006, 'cycles': [1976, 1978, 1980, 1982, 1984, 1986, 1988, 1990, 1992, 1994, 1996, 1998, 2000, 2002, 2004, 2006, 2008, 2010, 2012, 2014, 2016, 2018, 2020, 2022, 2024], 'cycles_has_activity': [1976, 1978, 1980, 1982, 1984, 1986, 1988, 1990, 1992, 1994, 1996, 1998, 2000, 2002, 2004, 2006, 2008, 2010, 2012, 2014, 2016, 2018, 2020, 2022, 2024], 'cycles_has_financial': [1976, 1978, 1980, 1982, 1984, 1986, 1988, 1990, 1992, 1994, 1996, 1998, 2000, 2002, 2004, 2006, 2008, 2010, 2012, 2014, 2016, 2018, 2020, 2022, 2024], 'designation': 'U', 'designation_full': 'Unauthorized', 'filing_frequency': 'Q', 'first_f1_date': '1976-06-23', 'first_file_date': '1976-06-23', 'is_active': True, 'last_cycle_has_activity': 2024, 'last_cycle_has_financial': 2024, 'last_f1_date': '2024-07-13', 'last_file_date': '2024-07-15', 'name': 'CALIFORNIA FARM BUREAU FUND TO PROTECT THE FAMILY FARM (FARM PAC (R))', 'organization_type': 'T', 'organization_type_full': 'Trade Association', 'party': None, 'party_full': None, 'state': 'CA', 'state_full': 'California', 'street_1': '2300 River Plaza Drive', 'street_2': None, 'treasurer_name': 'Wenger, Paul J.', 'zip': '95833'}",C00041954,,,,,,,,,,,0.0,,,257985,,,,,,2006-11-06,F24,F24-24,26960663229,,,True,24,4110620061071827892,,,,False,True,,,,,,,,,,,,,,,,,https://docquery.fec.gov/cgi-bin/fecimg/?26960663229,257985,24,2006,SE,ITEMIZED INDEPENDENT EXPENDITURES,4110620061071830063,,SE.UNI
A,ADD,N,,,,"{'candidate_id': 'S4IA00129', 'idx': 114738, 'two_year_period': '2014'}",JONI K,S4IA00129,ERNST,,"ERNST, JONI K",S,00,IA,REP,,,006,Campaign Materials,"{'affiliated_committee_name': 'SIERRA CLUB POLITICAL COMMITTEE', 'candidate_ids': [], 'city': 'SAN FRANCISCO', 'committee_id': 'C00483693', 'committee_type': 'O', 'committee_type_full': 'Super PAC (Independent Expenditure-Only)', 'cycle': 2014, 'cycles': [2010, 2012, 2014, 2016, 2018, 2020, 2022, 2024], 'cycles_has_activity': [2010, 2012, 2014, 2016, 2018, 2020, 2022, 2024], 'cycles_has_financial': [2010, 2012, 2014, 2016, 2018, 2020, 2022, 2024], 'designation': 'B', 'designation_full': 'Lobbyist/Registrant PAC', 'filing_frequency': 'M', 'first_f1_date': '2010-05-21', 'first_file_date': '2010-05-21', 'is_active': True, 'last_cycle_has_activity': 2024, 'last_cycle_has_financial': 2024, 'last_f1_date': '2023-10-20', 'last_file_date': '2024-09-06', 'name': 'SIERRA CLUB INDEPENDENT ACTION', 'organization_type': None, 'organization_type_full': None, 'party': None, 'party_full': None, 'state': 'CA', 'state_full': 'California', 'street_1': '85 SECOND STREET SECOND FLOOR', 'street_2': None, 'treasurer_name': 'WILLIAMS, MELISSA', 'zip': '94105'}",C00483693,,C00483693,,,,,,,G2014,,1000000.0,,TV AD BUY,963034,MELISSA,WILLIAMS,,,,2014-10-20,F3X,F3X-24,14951826189,2014-10-20,"WILLIAMS, MELISSA",False,24,4102020141226193306,,,,False,True,,,,1000000.0,,WASHINGTON,,,,WATERFRONT STRATEGIES,,DC,"1010 WISCONSIN AVENUE, NW",,,20007,http://docquery.fec.gov/cgi-bin/fecimg/?14951826189,963034,M10,2014,SE,ITEMIZED INDEPENDENT EXPENDITURES,4110420141226535814,O,SE.4665
A,ADD,,,,,"{'candidate_id': None, 'idx': None, 'two_year_period': None}",,,,,,,,,,,,,,"{'affiliated_committee_name': 'RNS/RGA/RNLA/EISENHOWER CMTE', 'candidate_ids': [], 'city': 'WASHINGTON', 'committee_id': 'C00003418', 'committee_type': 'Y', 'committee_type_full': 'Party - Qualified', 'cycle': 2006, 'cycles': [1976, 1978, 1980, 1982, 1984, 1986, 1988, 1990, 1992, 1994, 1996, 1998, 2000, 2002, 2004, 2006, 2008, 2010, 2012, 2014, 2016, 2018, 2020, 2022, 2024], 'cycles_has_activity': [1976, 1978, 1980, 1982, 1984, 1986, 1988, 1990, 1992, 1994, 1996, 1998, 2000, 2002, 2004, 2006, 2008, 2010, 2012, 2014, 2016, 2018, 2020, 2022, 2024], 'cycles_has_financial': [1976, 1978, 1980, 1982, 1984, 1986, 1988, 1990, 1992, 1994, 1996, 1998, 2000, 2002, 2004, 2006, 2008, 2010, 2012, 2014, 2016, 2018, 2020, 2022, 2024], 'designation': 'U', 'designation_full': 'Unauthorized', 'filing_frequency': 'M', 'first_f1_date': '1975-09-19', 'first_file_date': '1975-05-10', 'is_active': True, 'last_cycle_has_activity': 2024, 'last_cycle_has_financial': 2024, 'last_f1_date': '2024-04-24', 'last_file_date': '2024-08-20', 'name': 'REPUBLICAN NATIONAL COMMITTEE', 'organization_type': None, 'organization_type_full': None, 'party': 'REP', 'party_full': 'REPUBLICAN PARTY', 'state': 'DC', 'state_full': 'District Of Columbia', 'street_1': '310 FIRST STREET SE', 'street_2': None, 'treasurer_name': 'Bob Kjellander', 'zip': '20003'}",C00003418,,,,,,,,,,,0.0,,,257513,,,,,,2006-11-04,F24,F24-24,26960662586,,,True,24,4110420061071755953,,,,False,True,,,,,,,,,,,,,,,,,https://docquery.fec.gov/cgi-bin/fecimg/?26960662586,257513,24,2006,SE,ITEMIZED INDEPENDENT EXPENDITURES,4110420061071759143,,SE.UNI
A,ADD,,,,,"{'candidate_id': None, 'idx': None, 'two_year_period': None}",,,,,,,,,,,,,,"{'affiliated_committee_name': 'RNS/RGA/RNLA/EISENHOWER CMTE', 'candidate_ids': [], 'city': 'WASHINGTON', 'committee_id': 'C00003418', 'committee_type': 'Y', 'committee_type_full': 'Party - Qualified', 'cycle': 2006, 'cycles': [1976, 1978, 1980, 1982, 1984, 1986, 1988, 1990, 1992, 1994, 1996, 1998, 2000, 2002, 2004, 2006, 2008, 2010, 2012, 2014, 2016, 2018, 2020, 2022, 2024], 'cycles_has_activity': [1976, 1978, 1980, 1982, 1984, 1986, 1988, 1990, 1992, 1994, 1996, 1998, 2000, 2002, 2004, 2006, 2008, 2010, 2012, 2014, 2016, 2018, 2020, 2022, 2024], 'cycles_has_financial': [1976, 1978, 1980, 1982, 1984, 1986, 1988, 1990, 1992, 1994, 1996, 1998, 2000, 2002, 2004, 2006, 2008, 2010, 2012, 2014, 2016, 2018, 2020, 2022, 2024], 'designation': 'U', 'designation_full': 'Unauthorized', 'filing_frequency': 'M', 'first_f1_date': '1975-09-19', 'first_file_date': '1975-05-10', 'is_active': True, 'last_cycle_has_activity': 2024, 'last_cycle_has_financial': 2024, 'last_f1_date': '2024-04-24', 'last_file_date': '2024-08-20', 'name': 'REPUBLICAN NATIONAL COMMITTEE', 'organization_type': None, 'organization_type_full': None, 'party': 'REP', 'party_full': 'REPUBLICAN PARTY', 'state': 'DC', 'state_full': 'District Of Columbia', 'street_1': '310 FIRST STREET SE', 'street_2': None, 'treasurer_name': 'Bob Kjellander', 'zip': '20003'}",C00003418,,,,,,,,,,,0.0,,,257506,,,,,,2006-11-04,F24,F24-24,26960662579,,,True,24,4110420061071755948,,,,False,True,,,,,,,,,,,,,,,,,https://docquery.fec.gov/cgi-bin/fecimg/?26960662579,257506,24,2006,SE,ITEMIZED INDEPENDENT EXPENDITURES,4110420061071759135,,SE.UNI
A,ADD,,,,,"{'candidate_id': None, 'idx': None, 'two_year_period': None}",,,,,,,,,,,,,,"{'affiliated_committee_name': 'PEOPLE FOR THE AMERICAN WAY (PFAW)', 'candidate_ids': [], 'city': 'Washington', 'committee_id': 'C00331454', 'committee_type': 'Q', 'committee_type_full': 'PAC - Qualified', 'cycle': 2006, 'cycles': [1998, 2000, 2002, 2004, 2006, 2008, 2010, 2012, 2014, 2016, 2018, 2020, 2022, 2024], 'cycles_has_activity': [1998, 2000, 2002, 2004, 2006, 2008, 2010, 2012, 2014, 2016, 2018, 2020, 2022, 2024], 'cycles_has_financial': [1998, 2000, 2002, 2004, 2006, 2008, 2010, 2012, 2014, 2016, 2018, 2020, 2022, 2024], 'designation': 'U', 'designation_full': 'Unauthorized', 'filing_frequency': 'Q', 'first_f1_date': '1997-11-26', 'first_file_date': '1997-11-26', 'is_active': True, 'last_cycle_has_activity': 2024, 'last_cycle_has_financial': 2024, 'last_f1_date': '2020-02-27', 'last_file_date': '2024-07-15', 'name': 'PEOPLE FOR THE AMERICAN WAY VOTERS ALLIANCE', 'organization_type': 'W', 'organization_type_full': 'Corporation w/o capital stock', 'party': None, 'party_full': None, 'state': 'DC', 'state_full': 'District Of Columbia', 'street_1': '2000 M Street NW', 'street_2': 'Suite 400', 'treasurer_name': 'Collins, Mary Jean', 'zip': '20036'}",C00331454,,,,,,,,,,,17.4,,,257025,,,,,,2006-11-03,F24,F24-24,26960660807,,,True,24,4110320061071667188,,,,False,True,,,,,,,,,,,,,,,,,https://docquery.fec.gov/cgi-bin/fecimg/?26960660807,257025,24,2006,SE,ITEMIZED INDEPENDENT EXPENDITURES,4110320061071672282,,SE.UNI
A,ADD,N,,,,"{'candidate_id': None, 'idx': None, 'two_year_period': None}",,,,,,,,,,,,,,"{'affiliated_committee_name': 'NONE', 'candidate_ids': [], 'city': 'NASHVILLE', 'committee_id': 'C00401232', 'committee_type': 'N', 'committee_type_full': 'PAC - Nonqualified', 'cycle': 2006, 'cycles': [2004, 2006, 2008], 'cycles_has_activity': [2004, 2006, 2008], 'cycles_has_financial': [2004, 2006, 2008], 'designation': 'U', 'designation_full': 'Unauthorized', 'filing_frequency': 'Q', 'first_f1_date': '2004-05-20', 'first_file_date': '2004-05-20', 'is_active': True, 'last_cycle_has_activity': 2008, 'last_cycle_has_financial': 2008, 'last_f1_date': '2004-06-30', 'last_file_date': '2008-02-29', 'name': 'MUSIC ROW DEMOCRATS FEDERAL PAC INC', 'organization_type': None, 'organization_type_full': None, 'party': None, 'party_full': None, 'state': 'TN', 'state_full': 'Tennessee', 'street_1': '900 DIVISION STREET', 'street_2': None, 'treasurer_name': 'TIM DUBOIS', 'zip': '37203'}",C00401232,,,,,,,,,,,200.0,,,309755,,,,,,2007-10-30,F3X,F3X-24,27990884407,,,False,24,4103020071082036336,,,,False,True,,,,,,,,,,UNITEMIZED,,,,,,,http://docquery.fec.gov/cgi-bin/fecimg/?27990884407,309755,30G,2006,SE,ITEMIZED INDEPENDENT EXPENDITURES,4110220071082083613,,E.UNITEMIZED0
A,ADD,N,,,,"{'candidate_id': None, 'idx': None, 'two_year_period': None}",,,,,,,,,,,,,,"{'affiliated_committee_name': 'EMPLOYEES; AMER. FED. OF STATE, COUNTY', 'candidate_ids': [], 'city': 'WASHINGTON', 'committee_id': 'C00011114', 'committee_type': 'Q', 'committee_type_full': 'PAC - Qualified', 'cycle': 2006, 'cycles': [1976, 1978, 1980, 1982, 1984, 1986, 1988, 1990, 1992, 1994, 1996, 1998, 2000, 2002, 2004, 2006, 2008, 2010, 2012, 2014, 2016, 2018, 2020, 2022, 2024], 'cycles_has_activity': [1976, 1978, 1980, 1982, 1984, 1986, 1988, 1990, 1992, 1994, 1996, 1998, 2000, 2002, 2004, 2006, 2008, 2010, 2012, 2014, 2016, 2018, 2020, 2022, 2024], 'cycles_has_financial': [1976, 1978, 1980, 1982, 1984, 1986, 1988, 1990, 1992, 1994, 1996, 1998, 2000, 2002, 2004, 2006, 2008, 2010, 2012, 2014, 2016, 2018, 2020, 2022, 2024], 'designation': 'U', 'designation_full': 'Unauthorized', 'filing_frequency': 'M', 'first_f1_date': '1976-05-07', 'first_file_date': '1975-05-12', 'is_active': True, 'last_cycle_has_activity': 2024, 'last_cycle_has_financial': 2024, 'last_f1_date': '2024-03-28', 'last_file_date': '2024-09-13', 'name': 'AMERICAN FEDERATION OF STATE COUNTY & MUNICIPAL EMPLOYEES - P E O P L E, QUALIFIED', 'organization_type': 'L', 'organization_type_full': 'Labor Organization', 'party': 'UNK', 'party_full': 'UNKNOWN', 'state': 'DC', 'state_full': 'District Of Columbia', 'street_1': '1625 L STREET NW', 'street_2': None, 'treasurer_name': 'WILLIAM LUCY', 'zip': '20036'}",C00011114,,,,,,,,,,,-5000.0,,,247142,,,,,,2006-10-20,F3X,F3X-24,26950659057,,,False,24,4102020061070538086,,,,False,True,,,,,,,,,,UNITEMIZED,,,,,,,http://docquery.fec.gov/cgi-bin/fecimg/?26950659057,247142,M10,2006,SE,ITEMIZED INDEPENDENT EXPENDITURES,4110220061071557654,,E.UNITEMIZED0
A,ADD,,,,,"{'candidate_id': None, 'idx': None, 'two_year_period': None}",,,,,,,,,,,,,,"{'affiliated_committee_name': 'CALIFORNIA STATE DEM CENTRAL COMMITTEE', 'candidate_ids': [], 'city': 'SAN LUIS OBISPO', 'committee_id': 'C00276659', 'committee_type': 'Y', 'committee_type_full': 'Party - Qualified', 'cycle': 2004, 'cycles': [1992, 1994, 1996, 1998, 2000, 2002, 2004, 2006, 2008, 2010, 2012, 2014, 2016, 2018, 2020, 2022, 2024], 'cycles_has_activity': [1992, 1994, 1996, 1998, 2000, 2002, 2004, 2006, 2008, 2010, 2012, 2014, 2016, 2018, 2020, 2022, 2024], 'cycles_has_financial': [1992, 1994, 1996, 1998, 2000, 2002, 2004, 2006, 2008, 2010, 2012, 2014, 2016, 2018, 2020, 2022, 2024], 'designation': 'U', 'designation_full': 'Unauthorized', 'filing_frequency': 'Q', 'first_f1_date': '1992-10-05', 'first_file_date': '1992-10-05', 'is_active': True, 'last_cycle_has_activity': 2024, 'last_cycle_has_financial': 2024, 'last_f1_date': '2022-08-12', 'last_file_date': '2024-08-20', 'name': 'SAN LUIS OBISPO COUNTY DEMOCRATIC CENTRAL COM', 'organization_type': None, 'organization_type_full': None, 'party': 'DEM', 'party_full': 'DEMOCRATIC PARTY', 'state': 'CA', 'state_full': 'California', 'street_1': '1110 MORRO ST', 'street_2': 'PO BOX 15155', 'treasurer_name': 'LEE GREENAWALT', 'zip': '93406'}",C00276659,,,,,,,,,,,0.0,,,150086,,,,,,2004-11-01,F24,F24-24,24991300038,,,True,24,4110120041044842551,,,,False,True,,,,,,,,,,,,,,,,,https://docquery.fec.gov/cgi-bin/fecimg/?24991300038,150086,24,2004,SE,ITEMIZED INDEPENDENT EXPENDITURES,4110120041044888829,,SE.UNI
A,ADD,N,,,,"{'candidate_id': None, 'idx': None, 'two_year_period': None}",,,,,,,,,,,,,,"{'affiliated_committee_name': 'RIGHT TO LIFE/OREGON', 'candidate_ids': [], 'city': 'SALEM', 'committee_id': 'C00141572', 'committee_type': 'Q', 'committee_type_full': 'PAC - Qualified', 'cycle': 2004, 'cycles': [1980, 1982, 1984, 1986, 1988, 1990, 1992, 1994, 1996, 1998, 2000, 2002, 2004, 2006, 2008, 2010, 2012, 2014, 2016, 2018, 2020, 2022, 2024], 'cycles_has_activity': [1982, 1984, 1986, 1988, 1990, 1992, 1994, 1996, 1998, 2000, 2002, 2004, 2006, 2008, 2010, 2012, 2014, 2016, 2018, 2020, 2022, 2024], 'cycles_has_financial': [1982, 1984, 1986, 1988, 1990, 1992, 1994, 1996, 1998, 2000, 2002, 2004, 2006, 2008, 2010, 2012, 2014, 2016, 2018, 2020, 2022, 2024], 'designation': 'U', 'designation_full': 'Unauthorized', 'filing_frequency': 'Q', 'first_f1_date': '1981-04-24', 'first_file_date': '1981-04-24', 'is_active': True, 'last_cycle_has_activity': 2024, 'last_cycle_has_financial': 2024, 'last_f1_date': '2018-02-06', 'last_file_date': '2024-07-08', 'name': 'RIGHT TO LIFE/OREGON PAC (RTL/O PAC)', 'organization_type': 'M', 'organization_type_full': 'Membership Organization', 'party': None, 'party_full': None, 'state': 'OR', 'state_full': 'Oregon', 'street_1': '4335 RIVER RD N', 'street_2': None, 'treasurer_name': 'GAYLE ATTEBERRY', 'zip': '97303'}",C00141572,,,,,,,,,,,13.46,,,145245,,,,,,2004-10-21,F3X,F3X-24,24962643671,,,False,24,4102120041043825663,,,,False,True,,,,,,,,,,UNITEMIZED,,,,,,,http://docquery.fec.gov/cgi-bin/fecimg/?24962643671,145245,12G,2004,SE,ITEMIZED INDEPENDENT EXPENDITURES,4103120041044824538,,E.UNITEMIZED0
A,ADD,,,,,"{'candidate_id': None, 'idx': None, 'two_year_period': None}",,,,,,,,,,,,,,"{'affiliated_committee_name': 'NONE', 'candidate_ids': [], 'city': 'SEATTLE', 'committee_id': 'C00381517', 'committee_type': 'N', 'committee_type_full': 'PAC - Nonqualified', 'cycle': 2004, 'cycles': [2002, 2004, 2006, 2008, 2010, 2012, 2014, 2016, 2018, 2020, 2022, 2024], 'cycles_has_activity': [2002, 2004, 2006, 2008, 2010, 2012, 2014, 2016, 2018, 2020, 2022, 2024], 'cycles_has_financial': [2002, 2004, 2006, 2008, 2010, 2012, 2014, 2016, 2018, 2020], 'designation': 'U', 'designation_full': 'Unauthorized', 'filing_frequency': 'Q', 'first_f1_date': '2002-08-28', 'first_file_date': '2002-08-28', 'is_active': True, 'last_cycle_has_activity': 2024, 'last_cycle_has_financial': 2020, 'last_f1_date': '2015-06-30', 'last_file_date': '2024-08-02', 'name': 'DEMOCRATIC ABOLITION PAC', 'organization_type': None, 'organization_type_full': None, 'party': None, 'party_full': None, 'state': 'WA', 'state_full': 'Washington', 'street_1': '600 1ST AVE STE 304', 'street_2': None, 'treasurer_name': 'CHRISTOPHER CRAMER', 'zip': '98104'}",C00381517,,,,,,,,,,,0.0,,,148602,,,,,,2004-10-27,F24,F24-24,24991299024,,,True,24,4102820041044311122,,,,False,True,,,,,,,,,,,,,,,,,https://docquery.fec.gov/cgi-bin/fecimg/?24991299024,148602,24,2004,SE,ITEMIZED INDEPENDENT EXPENDITURES,4102820041044457432,,SE.UNI
A,ADD,,,,,"{'candidate_id': None, 'idx': None, 'two_year_period': None}",,,,,,,,,,,,,,"{'affiliated_committee_name': 'COOPERATIVE OF AMERICAN PHYSICIANS', 'candidate_ids': [], 'city': 'Los Angeles', 'committee_id': 'C00161604', 'committee_type': 'Q', 'committee_type_full': 'PAC - Qualified', 'cycle': 2004, 'cycles': [1982, 1984, 1986, 1988, 1990, 1992, 1994, 1996, 1998, 2000, 2002, 2004, 2006, 2008, 2010, 2012, 2014, 2016, 2018, 2020, 2022, 2024], 'cycles_has_activity': [1982, 1984, 1986, 1988, 1990, 1992, 1994, 1996, 1998, 2000, 2002, 2004, 2006, 2008, 2010, 2012, 2014, 2016, 2018, 2020, 2022, 2024], 'cycles_has_financial': [1982, 1984, 1986, 1988, 1990, 1992, 1994, 1996, 1998, 2000, 2002, 2004, 2006, 2008, 2010, 2012, 2014, 2016, 2018, 2020, 2022, 2024], 'designation': 'U', 'designation_full': 'Unauthorized', 'filing_frequency': 'M', 'first_f1_date': '1982-09-13', 'first_file_date': '1982-09-13', 'is_active': True, 'last_cycle_has_activity': 2024, 'last_cycle_has_financial': 2024, 'last_f1_date': '2024-02-26', 'last_file_date': '2024-08-20', 'name': 'COOPERATIVE OF AMERICAN PHYSICIANS FEDERAL ACTION COMMITTEE', 'organization_type': 'M', 'organization_type_full': 'Membership Organization', 'party': None, 'party_full': None, 'state': 'CA', 'state_full': 'California', 'street_1': '333 South Hope Street', 'street_2': '8th Floor', 'treasurer_name': 'Gualtieri, Vincent MD', 'zip': '90071'}",C00161604,,,,,,,,,,,0.0,,,148084,,,,,,2004-10-26,F24,F24-24,24991298789,,,True,24,4102620041044190342,,,,False,True,,,,,,,,,,,,,,,,,https://docquery.fec.gov/cgi-bin/fecimg/?24991298789,148084,24,2004,SE,ITEMIZED INDEPENDENT EXPENDITURES,4102620041044237321,,SE.UNI
A,ADD,,,,,"{'candidate_id': None, 'idx': None, 'two_year_period': None}",,,,,,,,,,,,,,"{'affiliated_committee_name': 'CALIFORNIA STATE DEM CENTRAL COMMITTEE', 'candidate_ids': [], 'city': 'SAN LUIS OBISPO', 'committee_id': 'C00276659', 'committee_type': 'Y', 'committee_type_full': 'Party - Qualified', 'cycle': 2004, 'cycles': [1992, 1994, 1996, 1998, 2000, 2002, 2004, 2006, 2008, 2010, 2012, 2014, 2016, 2018, 2020, 2022, 2024], 'cycles_has_activity': [1992, 1994, 1996, 1998, 2000, 2002, 2004, 2006, 2008, 2010, 2012, 2014, 2016, 2018, 2020, 2022, 2024], 'cycles_has_financial': [1992, 1994, 1996, 1998, 2000, 2002, 2004, 2006, 2008, 2010, 2012, 2014, 2016, 2018, 2020, 2022, 2024], 'designation': 'U', 'designation_full': 'Unauthorized', 'filing_frequency': 'Q', 'first_f1_date': '1992-10-05', 'first_file_date': '1992-10-05', 'is_active': True, 'last_cycle_has_activity': 2024, 'last_cycle_has_financial': 2024, 'last_f1_date': '2022-08-12', 'last_file_date': '2024-08-20', 'name': 'SAN LUIS OBISPO COUNTY DEMOCRATIC CENTRAL COM', 'organization_type': None, 'organization_type_full': None, 'party': 'DEM', 'party_full': 'DEMOCRATIC PARTY', 'state': 'CA', 'state_full': 'California', 'street_1': '1110 MORRO ST', 'street_2': 'PO BOX 15155', 'treasurer_name': 'LEE GREENAWALT', 'zip': '93406'}",C00276659,,,,,,,,,,,0.0,,,147924,,,,,,2004-10-26,F24,F24-24,24962714395,,,True,24,4102620041044190318,,,,False,True,,,,,,,,,,,,,,,,,https://docquery.fec.gov/cgi-bin/fecimg/?24962714395,147924,24,2004,SE,ITEMIZED INDEPENDENT EXPENDITURES,4102620041044237193,,SE.UNI
A,ADD,N,,,,"{'candidate_id': None, 'idx': None, 'two_year_period': None}",,,,,,,,,,,,,,"{'affiliated_committee_name': 'HERCULES INCORPORATED', 'candidate_ids': [], 'city': 'WILMINGTON', 'committee_id': 'C00402313', 'committee_type': 'N', 'committee_type_full': 'PAC - Nonqualified', 'cycle': 2004, 'cycles': [2004, 2006, 2008, 2010, 2012], 'cycles_has_activity': [2004, 2006, 2008, 2010, 2012], 'cycles_has_financial': [2004, 2006, 2008, 2010, 2012], 'designation': 'U', 'designation_full': 'Unauthorized', 'filing_frequency': 'Q', 'first_f1_date': '2004-06-16', 'first_file_date': '2004-06-16', 'is_active': True, 'last_cycle_has_activity': 2012, 'last_cycle_has_financial': 2012, 'last_f1_date': '2009-12-03', 'last_file_date': '2011-07-22', 'name': 'HERCULES INCORPORATED VOLUNTARY POLITICAL ACTION COMMITTEE', 'organization_type': 'C', 'organization_type_full': 'Corporation', 'party': None, 'party_full': None, 'state': 'DE', 'state_full': 'Delaware', 'street_1': '1313 NORTH MARKET STREET', 'street_2': None, 'treasurer_name': 'ANNE T SCHUMANN', 'zip': '19894'}",C00402313,,,,,,,,,,,61.88,,,142581,,,,,,2004-10-19,F3X,F3X-24,24971754475,,,False,24,4101920041043722159,,,,False,True,,,,,,,,,,UNITEMIZED,,,,,,,http://docquery.fec.gov/cgi-bin/fecimg/?24971754475,142581,Q3,2004,SE,ITEMIZED INDEPENDENT EXPENDITURES,4102420041044138142,,E.UNITEMIZED0
