amendment_number,amends_file,beginning_image_number,committee_id,committee_name,coverage_end_date,coverage_start_date,csv_url,ending_image_number,fec_file_id,fec_url,file_number,filed_date,form_type,html_url,load_timestamp,pdf_url,receipt_date,amended_by,amendment_chain,is_amended,most_recent,most_recent_filing,document_description
0,,202409139675437999,C00825091,VOTE ALASKA BEFORE PARTY,,,https://docquery.fec.gov/csv/482/1815482.csv,202409139675437999,FEC-1815482,https://docquery.fec.gov/dcdev/posted/1815482.fec,1815482,2024-09-13,F24N,https://docquery.fec.gov/cgi-bin/forms/C00825091/1815482/,2024-09-13T18:06:05,https://docquery.fec.gov/pdf/999/202409139675437999/202409139675437999.pdf,2024-09-13T18:05:59,,[1815482],False,True,1815482.0,
0,,202409139675437994,C00486845,LCV VICTORY FUND,,,https://docquery.fec.gov/csv/481/1815481.csv,202409139675437998,FEC-1815481,https://docquery.fec.gov/dcdev/posted/1815481.fec,1815481,2024-09-13,F24N,https://docquery.fec.gov/cgi-bin/forms/C00486845/1815481/,2024-09-13T18:06:00,https://docquery.fec.gov/pdf/994/202409139675437994/202409139675437994.pdf,2024-09-13T18:05:58,,[1815481],False,True,1815481.0,
0,,202409139675437993,C00753558,"DEMOCRATIC VICTORY PAC, INC.",,,https://docquery.fec.gov/csv/480/1815480.csv,202409139675437993,FEC-1815480,https://docquery.fec.gov/dcdev/posted/1815480.fec,1815480,2024-09-13,F24N,https://docquery.fec.gov/cgi-bin/forms/C00753558/1815480/,2024-09-13T17:53:57,https://docquery.fec.gov/pdf/993/202409139675437993/202409139675437993.pdf,2024-09-13T17:53:49,,[1815480],False,True,1815480.0,
0,,202409139675437840,C00101766,"UNITED AIRLINES, INC. POLITICAL ACTION COMMITTEE (UAPAC)",2024-08-31,2024-08-01,https://docquery.fec.gov/csv/479/1815479.csv,202409139675437992,FEC-1815479,https://docquery.fec.gov/dcdev/posted/1815479.fec,1815479,2024-09-13,F3XN,https://docquery.fec.gov/cgi-bin/forms/C00101766/1815479/,2024-09-13T17:50:04,https://docquery.fec.gov/pdf/840/202409139675437840/202409139675437840.pdf,2024-09-13T17:49:59,,[1815479],False,True,1815479.0,SEPTEMBER MONTHLY 2024
0,,202409139675437837,C00620971,FOR OUR FUTURE,,,https://docquery.fec.gov/csv/478/1815478.csv,202409139675437839,FEC-1815478,https://docquery.fec.gov/dcdev/posted/1815478.fec,1815478,2024-09-13,F24N,https://docquery.fec.gov/cgi-bin/forms/C00620971/1815478/,2024-09-13T17:44:27,https://docquery.fec.gov/pdf/837/202409139675437837/202409139675437837.pdf,2024-09-13T17:44:24,,[1815478],False,True,1815478.0,
0,,202409139675437833,C00620971,FOR OUR FUTURE,,,https://docquery.fec.gov/csv/477/1815477.csv,202409139675437836,FEC-1815477,https://docquery.fec.gov/dcdev/posted/1815477.fec,1815477,2024-09-13,F24N,https://docquery.fec.gov/cgi-bin/forms/C00620971/1815477/,2024-09-13T17:43:36,https://docquery.fec.gov/pdf/833/202409139675437833/202409139675437833.pdf,2024-09-13T17:43:33,,[1815477],False,True,1815477.0,
0,,202409139675437830,C00844613,WIN IT BACK PAC,,,https://docquery.fec.gov/csv/476/1815476.csv,202409139675437832,FEC-1815476,https://docquery.fec.gov/dcdev/posted/1815476.fec,1815476,2024-09-13,F24N,https://docquery.fec.gov/cgi-bin/forms/C00844613/1815476/,2024-09-13T17:38:17,https://docquery.fec.gov/pdf/830/202409139675437830/202409139675437830.pdf,2024-09-13T17:38:13,,[1815476],False,True,1815476.0,
1,1799969.0,202409139675437578,C00547240,MOULTON FOR CONGRESS,2024-06-30,2024-04-01,https://docquery.fec.gov/csv/475/1815475.csv,202409139675437829,FEC-1815475,https://docquery.fec.gov/dcdev/posted/1815475.fec,1815475,2024-09-13,F3A,https://docquery.fec.gov/cgi-bin/forms/C00547240/1815475/,2024-09-13T17:29:36,https://docquery.fec.gov/pdf/578/202409139675437578/202409139675437578.pdf,2024-09-13T17:29:30,,"[1799969, 1815475]",False,True,1815475.0,JULY QUARTERLY 2024
0,,202409139675437573,C00579573,ASSOCIATION OF UNITED STATES POSTAL LESSORS PAC,2024-08-31,2024-08-01,https://docquery.fec.gov/csv/474/1815474.csv,202409139675437577,FEC-1815474,https://docquery.fec.gov/dcdev/posted/1815474.fec,1815474,2024-09-13,F3XN,https://docquery.fec.gov/cgi-bin/forms/C00579573/1815474/,2024-09-13T17:18:26,https://docquery.fec.gov/pdf/573/202409139675437573/202409139675437573.pdf,2024-09-13T17:18:19,,[1815474],False,True,1815474.0,SEPTEMBER MONTHLY 2024
0,,202409139675437570,C90011172,AFSCME WORKING FAMILIES FUND,,,https://docquery.fec.gov/csv/473/1815473.csv,202409139675437572,FEC-1815473,https://docquery.fec.gov/dcdev/posted/1815473.fec,1815473,2024-09-13,F5N,https://docquery.fec.gov/cgi-bin/forms/C90011172/1815473/,2024-09-13T17:10:34,https://docquery.fec.gov/pdf/570/202409139675437570/202409139675437570.pdf,2024-09-13T17:10:25,,[1815473],False,True,1815473.0,
0,,202409139675437569,C00752691,ONE FOR ALL COMMITTEE,,,https://docquery.fec.gov/csv/472/1815472.csv,202409139675437569,FEC-1815472,https://docquery.fec.gov/dcdev/posted/1815472.fec,1815472,2024-09-13,F24N,https://docquery.fec.gov/cgi-bin/forms/C00752691/1815472/,2024-09-13T17:08:45,https://docquery.fec.gov/pdf/569/202409139675437569/202409139675437569.pdf,2024-09-13T17:08:38,,[1815472],False,True,1815472.0,
1,1813580.0,202409139675437565,C00887901,MAKE AMERICA HEALTHY AGAIN (MAHA) PAC,,,https://docquery.fec.gov/csv/471/1815471.csv,202409139675437568,FEC-1815471,https://docquery.fec.gov/dcdev/posted/1815471.fec,1815471,2024-09-13,F1A,https://docquery.fec.gov/cgi-bin/forms/C00887901/1815471/,2024-09-13T17:07:47,https://docquery.fec.gov/pdf/565/202409139675437565/202409139675437565.pdf,2024-09-13T17:07:44,,"[1813580, 1815471]",False,True,1815471.0,
1,1589998.0,202409139675437495,C00764381,SHONTEL BROWN FOR CONGRESS,2022-04-13,2022-04-01,https://docquery.fec.gov/csv/470/1815470.csv,202409139675437564,FEC-1815470,https://docquery.fec.gov/dcdev/posted/1815470.fec,1815470,2024-09-13,F3A,https://docquery.fec.gov/cgi-bin/forms/C00764381/1815470/,2024-09-13T16:56:20,https://docquery.fec.gov/pdf/495/202409139675437495/202409139675437495.pdf,2024-09-13T16:56:18,,,,,,PRE-PRIMARY 2022
0,,202409139675437494,C00786830,WELCOMEPAC,,,https://docquery.fec.gov/csv/469/1815469.csv,202409139675437494,FEC-1815469,https://docquery.fec.gov/dcdev/posted/1815469.fec,1815469,2024-09-13,F24N,https://docquery.fec.gov/cgi-bin/forms/C00786830/1815469/,2024-09-13T16:55:50,https://docquery.fec.gov/pdf/494/202409139675437494/202409139675437494.pdf,2024-09-13T16:55:47,,[1815469],False,True,1815469.0,
1,1587166.0,202409139675437065,C00764381,SHONTEL BROWN FOR CONGRESS,2022-03-31,2022-01-01,https://docquery.fec.gov/csv/468/1815468.csv,202409139675437493,FEC-1815468,https://docquery.fec.gov/dcdev/posted/1815468.fec,1815468,2024-09-13,F3A,https://docquery.fec.gov/cgi-bin/forms/C00764381/1815468/,2024-09-13T16:53:41,https://docquery.fec.gov/pdf/065/202409139675437065/202409139675437065.pdf,2024-09-13T16:53:37,,,,,,APRIL QUARTERLY 2022
2,1576486.0,202409139675437023,C00764381,SHONTEL BROWN FOR CONGRESS,2021-12-31,2021-11-23,https://docquery.fec.gov/csv/467/1815467.csv,202409139675437064,FEC-1815467,https://docquery.fec.gov/dcdev/posted/1815467.fec,1815467,2024-09-13,F3A,https://docquery.fec.gov/cgi-bin/forms/C00764381/1815467/,2024-09-13T16:50:26,https://docquery.fec.gov/pdf/023/202409139675437023/202409139675437023.pdf,2024-09-13T16:50:21,,,,,,YEAR-END 2021
0,,202409139675436856,C00204099,DEERE & COMPANY PAC (AKA JOHN DEERE PAC),2024-08-31,2024-08-01,https://docquery.fec.gov/csv/466/1815466.csv,202409139675437022,FEC-1815466,https://docquery.fec.gov/dcdev/posted/1815466.fec,1815466,2024-09-13,F3XN,https://docquery.fec.gov/cgi-bin/forms/C00204099/1815466/,2024-09-13T16:47:29,https://docquery.fec.gov/pdf/856/202409139675436856/202409139675436856.pdf,2024-09-13T16:47:23,,[1815466],False,True,1815466.0,SEPTEMBER MONTHLY 2024
2,1550779.0,202409139675436765,C00764381,SHONTEL BROWN FOR CONGRESS,2021-11-22,2021-10-14,https://docquery.fec.gov/csv/465/1815465.csv,202409139675436855,FEC-1815465,https://docquery.fec.gov/dcdev/posted/1815465.fec,1815465,2024-09-13,F3A,https://docquery.fec.gov/cgi-bin/forms/C00764381/1815465/,2024-09-13T16:46:10,https://docquery.fec.gov/pdf/765/202409139675436765/202409139675436765.pdf,2024-09-13T16:46:06,,,,,,POST-SPECIAL 2021
7,1695183.0,202409139675436763,H2AK01158,"Peltola, Mary",,,https://docquery.fec.gov/csv/464/1815464.csv,202409139675436764,FEC-1815464,https://docquery.fec.gov/dcdev/posted/1815464.fec,1815464,2024-09-13,F2A,https://docquery.fec.gov/cgi-bin/forms/H2AK01158/1815464/,2024-09-13T16:44:10,https://docquery.fec.gov/pdf/763/202409139675436763/202409139675436763.pdf,2024-09-13T16:44:06,,,,,,
2,1550776.0,202409139675435997,C00764381,SHONTEL BROWN FOR CONGRESS,2021-10-13,2021-07-15,https://docquery.fec.gov/csv/463/1815463.csv,202409139675436762,FEC-1815463,https://docquery.fec.gov/dcdev/posted/1815463.fec,1815463,2024-09-13,F3A,https://docquery.fec.gov/cgi-bin/forms/C00764381/1815463/,2024-09-13T16:43:54,https://docquery.fec.gov/pdf/997/202409139675435997/202409139675435997.pdf,2024-09-13T16:43:49,,,,,,PRE-SPECIAL 2021
7,1813221.0,202409139675435989,C00812388,MARY PELTOLA FOR ALASKA,,,https://docquery.fec.gov/csv/462/1815462.csv,202409139675435996,FEC-1815462,https://docquery.fec.gov/dcdev/posted/1815462.fec,1815462,2024-09-13,F1A,https://docquery.fec.gov/cgi-bin/forms/C00812388/1815462/,2024-09-13T16:43:04,https://docquery.fec.gov/pdf/989/202409139675435989/202409139675435989.pdf,2024-09-13T16:43:02,,,,,,
0,,202409139675435908,C00215384,ONEOK INC. EMPLOYEE POLITICAL ACTION COMMITTEE,2024-08-31,2024-08-01,https://docquery.fec.gov/csv/461/1815461.csv,202409139675435988,FEC-1815461,https://docquery.fec.gov/dcdev/posted/1815461.fec,1815461,2024-09-13,F3XN,https://docquery.fec.gov/cgi-bin/forms/C00215384/1815461/,2024-09-13T16:42:22,https://docquery.fec.gov/pdf/908/202409139675435908/202409139675435908.pdf,2024-09-13T16:42:18,,[1815461],False,True,1815461.0,SEPTEMBER MONTHLY 2024
3,1550731.0,202409139675434741,C00764381,SHONTEL BROWN FOR CONGRESS,2021-07-14,2021-04-01,https://docquery.fec.gov/csv/460/1815460.csv,202409139675435907,FEC-1815460,https://docquery.fec.gov/dcdev/posted/1815460.fec,1815460,2024-09-13,F3A,https://docquery.fec.gov/cgi-bin/forms/C00764381/1815460/,2024-09-13T16:41:30,https://docquery.fec.gov/pdf/741/202409139675434741/202409139675434741.pdf,2024-09-13T16:41:24,,,,,,PRE-SPECIAL 2021
1,1733475.0,202409139675434739,H4FL13200,"Fox, Whitney",,,https://docquery.fec.gov/csv/459/1815459.csv,202409139675434740,FEC-1815459,https://docquery.fec.gov/dcdev/posted/1815459.fec,1815459,2024-09-13,F2A,https://docquery.fec.gov/cgi-bin/forms/H4FL13200/1815459/,2024-09-13T16:41:29,https://docquery.fec.gov/pdf/739/202409139675434739/202409139675434739.pdf,2024-09-13T16:41:23,,,,,,
1,1512146.0,202409139675434425,C00764381,SHONTEL BROWN FOR CONGRESS,2021-03-31,2021-01-01,https://docquery.fec.gov/csv/458/1815458.csv,202409139675434738,FEC-1815458,https://docquery.fec.gov/dcdev/posted/1815458.fec,1815458,2024-09-13,F3A,https://docquery.fec.gov/cgi-bin/forms/C00764381/1815458/,2024-09-13T16:39:00,https://docquery.fec.gov/pdf/425/202409139675434425/202409139675434425.pdf,2024-09-13T16:38:56,,,,,,APRIL QUARTERLY 2021
1,1494742.0,202409139675434402,C00764381,SHONTEL BROWN FOR CONGRESS,2020-12-31,2020-12-09,https://docquery.fec.gov/csv/457/1815457.csv,202409139675434424,FEC-1815457,https://docquery.fec.gov/dcdev/posted/1815457.fec,1815457,2024-09-13,F3A,https://docquery.fec.gov/cgi-bin/forms/C00764381/1815457/,2024-09-13T16:35:45,https://docquery.fec.gov/pdf/402/202409139675434402/202409139675434402.pdf,2024-09-13T16:35:41,,,,,,YEAR-END 2020
15,1787295.0,202409139675434385,C00815415,"LAWLER FOR CONGRESS, INC.",,,https://docquery.fec.gov/csv/456/1815456.csv,202409139675434401,FEC-1815456,https://docquery.fec.gov/dcdev/posted/1815456.fec,1815456,2024-09-13,F1A,https://docquery.fec.gov/cgi-bin/forms/C00815415/1815456/,2024-09-13T16:21:54,https://docquery.fec.gov/pdf/385/202409139675434385/202409139675434385.pdf,2024-09-13T16:21:50,,,,,,
0,,202409139675434351,C00410266,THE VANGUARD GROUP COMMITTEE FOR RESPONSIBLE GOVERNMENT,2024-08-31,2024-08-01,https://docquery.fec.gov/csv/455/1815455.csv,202409139675434384,FEC-1815455,https://docquery.fec.gov/dcdev/posted/1815455.fec,1815455,2024-09-13,F3XN,https://docquery.fec.gov/cgi-bin/forms/C00410266/1815455/,2024-09-13T16:18:45,https://docquery.fec.gov/pdf/351/202409139675434351/202409139675434351.pdf,2024-09-13T16:18:42,,[1815455],False,True,1815455.0,SEPTEMBER MONTHLY 2024
0,,202409139675434318,C00473918,WOMEN VOTE,2024-08-31,2024-08-01,https://docquery.fec.gov/csv/454/1815454.csv,202409139675434350,FEC-1815454,https://docquery.fec.gov/dcdev/posted/1815454.fec,1815454,2024-09-13,F3XN,https://docquery.fec.gov/cgi-bin/forms/C00473918/1815454/,2024-09-13T16:16:50,https://docquery.fec.gov/pdf/318/202409139675434318/202409139675434318.pdf,2024-09-13T16:16:47,,[1815454],False,True,1815454.0,SEPTEMBER MONTHLY 2024
0,,202409139675434315,C00432260,CLUB FOR GROWTH PAC,,,https://docquery.fec.gov/csv/453/1815453.csv,202409139675434317,FEC-1815453,https://docquery.fec.gov/dcdev/posted/1815453.fec,1815453,2024-09-13,F24N,https://docquery.fec.gov/cgi-bin/forms/C00432260/1815453/,2024-09-13T16:15:33,https://docquery.fec.gov/pdf/315/202409139675434315/202409139675434315.pdf,2024-09-13T16:15:28,,[1815453],False,True,1815453.0,
0,,202409139675434314,C00831651,LEADERSHIP AMERICA NEEDS,,,https://docquery.fec.gov/csv/452/1815452.csv,202409139675434314,FEC-1815452,https://docquery.fec.gov/dcdev/posted/1815452.fec,1815452,2024-09-13,F99,https://docquery.fec.gov/cgi-bin/forms/C00831651/1815452/,2024-09-13T16:08:25,https://docquery.fec.gov/pdf/314/202409139675434314/202409139675434314.pdf,2024-09-13T16:08:20,,[1815452],False,True,1815452.0,
0,,202409139675434178,C00432252,REGIONS FINANCIAL CORPORATION POLITICAL ACTION COMMITTEE,2024-08-31,2024-08-01,https://docquery.fec.gov/csv/451/1815451.csv,202409139675434313,FEC-1815451,https://docquery.fec.gov/dcdev/posted/1815451.fec,1815451,2024-09-13,F3XN,https://docquery.fec.gov/cgi-bin/forms/C00432252/1815451/,2024-09-13T16:05:17,https://docquery.fec.gov/pdf/178/202409139675434178/202409139675434178.pdf,2024-09-13T16:05:08,,[1815451],False,True,1815451.0,SEPTEMBER MONTHLY 2024
1,1771634.0,202409139675434173,C00876144,UNIFIED LIBERTARIANS OF MASSACHUSETTS,,,https://docquery.fec.gov/csv/450/1815450.csv,202409139675434177,FEC-1815450,https://docquery.fec.gov/dcdev/posted/1815450.fec,1815450,2024-09-13,F1A,https://docquery.fec.gov/cgi-bin/forms/C00876144/1815450/,2024-09-13T16:04:52,https://docquery.fec.gov/pdf/173/202409139675434173/202409139675434173.pdf,2024-09-13T16:04:49,,,,,,
0,,202409139675434169,C00888982,Delta County Democrats,,,https://docquery.fec.gov/csv/449/1815449.csv,202409139675434172,FEC-1815449,https://docquery.fec.gov/dcdev/posted/1815449.fec,1815449,2024-09-13,F1N,https://docquery.fec.gov/cgi-bin/forms/C00888982/1815449/,2024-09-13T16:03:50,https://docquery.fec.gov/pdf/169/202409139675434169/202409139675434169.pdf,2024-09-13T16:03:44,,[1815449],False,True,1815449.0,
0,,202409139675434166,C90022120,STAND UP AMERICA INC.,2024-09-17,2024-09-13,https://docquery.fec.gov/csv/448/1815448.csv,202409139675434168,FEC-1815448,https://docquery.fec.gov/dcdev/posted/1815448.fec,1815448,2024-09-13,F5N,https://docquery.fec.gov/cgi-bin/forms/C90022120/1815448/,2024-09-13T16:00:40,https://docquery.fec.gov/pdf/166/202409139675434166/202409139675434166.pdf,2024-09-13T16:00:34,,[1815448],False,True,1815448.0,
0,,202409139675434165,C00695528,AMERICA'S FUTURE MAJORITY FUND,,,https://docquery.fec.gov/csv/447/1815447.csv,202409139675434165,FEC-1815447,https://docquery.fec.gov/dcdev/posted/1815447.fec,1815447,2024-09-13,F24N,https://docquery.fec.gov/cgi-bin/forms/C00695528/1815447/,2024-09-13T15:58:03,https://docquery.fec.gov/pdf/165/202409139675434165/202409139675434165.pdf,2024-09-13T15:57:59,,[1815447],False,True,1815447.0,
0,,202409139675434161,C00865444,WINSENATE,,,https://docquery.fec.gov/csv/446/1815446.csv,202409139675434164,FEC-1815446,https://docquery.fec.gov/dcdev/posted/1815446.fec,1815446,2024-09-13,F24N,https://docquery.fec.gov/cgi-bin/forms/C00865444/1815446/,2024-09-13T15:55:54,https://docquery.fec.gov/pdf/161/202409139675434161/202409139675434161.pdf,2024-09-13T15:55:52,,[1815446],False,True,1815446.0,
0,,202409139675434159,C00720649,REFORM LEADERS PAC,,,https://docquery.fec.gov/csv/445/1815445.csv,202409139675434160,FEC-1815445,https://docquery.fec.gov/dcdev/posted/1815445.fec,1815445,2024-09-13,F24N,https://docquery.fec.gov/cgi-bin/forms/C00720649/1815445/,2024-09-13T15:46:36,https://docquery.fec.gov/pdf/159/202409139675434159/202409139675434159.pdf,2024-09-13T15:46:32,,[1815445],False,True,1815445.0,
0,,202409139675434158,C00490375,NATIONAL NURSES UNITED FOR PATIENT PROTECTION,,,https://docquery.fec.gov/csv/444/1815444.csv,202409139675434158,FEC-1815444,https://docquery.fec.gov/dcdev/posted/1815444.fec,1815444,2024-09-13,F24N,https://docquery.fec.gov/cgi-bin/forms/C00490375/1815444/,2024-09-13T15:46:25,https://docquery.fec.gov/pdf/158/202409139675434158/202409139675434158.pdf,2024-09-13T15:46:20,,[1815444],False,True,1815444.0,
15,1815159.0,202409139675434153,H2NY01190,"Nick, LaLota",,,https://docquery.fec.gov/csv/443/1815443.csv,202409139675434157,FEC-1815443,https://docquery.fec.gov/dcdev/posted/1815443.fec,1815443,2024-09-13,F2A,https://docquery.fec.gov/cgi-bin/forms/H2NY01190/1815443/,2024-09-13T15:46:04,https://docquery.fec.gov/pdf/153/202409139675434153/202409139675434153.pdf,2024-09-13T15:46:02,,,,,,
0,,202409139675434088,C00329185,QUEST DIAGNOSTICS INCORPORATED POLITICAL ACTION COMMITTEE,2024-08-31,2024-08-01,https://docquery.fec.gov/csv/442/1815442.csv,202409139675434152,FEC-1815442,https://docquery.fec.gov/dcdev/posted/1815442.fec,1815442,2024-09-13,F3XN,https://docquery.fec.gov/cgi-bin/forms/C00329185/1815442/,2024-09-13T15:45:27,https://docquery.fec.gov/pdf/088/202409139675434088/202409139675434088.pdf,2024-09-13T15:45:24,,[1815442],False,True,1815442.0,SEPTEMBER MONTHLY 2024
0,,202409139675434086,C00844613,WIN IT BACK PAC,,,https://docquery.fec.gov/csv/441/1815441.csv,202409139675434087,FEC-1815441,https://docquery.fec.gov/dcdev/posted/1815441.fec,1815441,2024-09-13,F24N,https://docquery.fec.gov/cgi-bin/forms/C00844613/1815441/,2024-09-13T15:41:31,https://docquery.fec.gov/pdf/086/202409139675434086/202409139675434086.pdf,2024-09-13T15:41:27,,[1815441],False,True,1815441.0,
17,1815158.0,202409139675434068,C00806018,LALOTA FOR CONGRESS,,,https://docquery.fec.gov/csv/440/1815440.csv,202409139675434085,FEC-1815440,https://docquery.fec.gov/dcdev/posted/1815440.fec,1815440,2024-09-13,F1A,https://docquery.fec.gov/cgi-bin/forms/C00806018/1815440/,2024-09-13T15:39:35,https://docquery.fec.gov/pdf/068/202409139675434068/202409139675434068.pdf,2024-09-13T15:39:27,,,,,,
